source_id,target_id
5717,R-HSA-69601
5718,R-HSA-69601
5719,R-HSA-69601
5720,R-HSA-69601
5721,R-HSA-69601
6233,R-HSA-69601
7311,R-HSA-69601
7314,R-HSA-69601
7316,R-HSA-69601
7979,R-HSA-69601
9491,R-HSA-69601
9861,R-HSA-69601
993,R-HSA-69601
10000,R-HSA-69656
1017,R-HSA-69656
1022,R-HSA-69656
1026,R-HSA-69656
1027,R-HSA-69656
132660,R-HSA-69656
1869,R-HSA-69656
1874,R-HSA-69656
1875,R-HSA-69656
207,R-HSA-69656
208,R-HSA-69656
286826,R-HSA-69656
4149,R-HSA-69656
4331,R-HSA-69656
4609,R-HSA-69656
51343,R-HSA-69656
55957,R-HSA-69656
5925,R-HSA-69656
5928,R-HSA-69656
5934,R-HSA-69656
7027,R-HSA-69656
7029,R-HSA-69656
7465,R-HSA-69656
890,R-HSA-69656
8900,R-HSA-69656
902,R-HSA-69656
91750,R-HSA-69656
91768,R-HSA-69656
993,R-HSA-69656
994,R-HSA-69656
1026,R-HSA-69895
25946,R-HSA-69895
57060,R-HSA-69895
7157,R-HSA-69895
10007,R-HSA-70171
132789,R-HSA-70171
2023,R-HSA-70171
2026,R-HSA-70171
2027,R-HSA-70171
226,R-HSA-70171
229,R-HSA-70171
230,R-HSA-70171
2597,R-HSA-70171
26330,R-HSA-70171
2645,R-HSA-70171
2821,R-HSA-70171
283209,R-HSA-70171
283871,R-HSA-70171
3098,R-HSA-70171
3099,R-HSA-70171
3101,R-HSA-70171
5211,R-HSA-70171
5213,R-HSA-70171
5214,R-HSA-70171
5223,R-HSA-70171
5224,R-HSA-70171
5230,R-HSA-70171
5232,R-HSA-70171
5313,R-HSA-70171
5315,R-HSA-70171
669,R-HSA-70171
7167,R-HSA-70171
83440,R-HSA-70171
178,R-HSA-70221
2548,R-HSA-70221
283209,R-HSA-70221
2992,R-HSA-70221
5255,R-HSA-70221
5256,R-HSA-70221
5257,R-HSA-70221
5260,R-HSA-70221
5261,R-HSA-70221
55276,R-HSA-70221
5834,R-HSA-70221
5836,R-HSA-70221
5837,R-HSA-70221
801,R-HSA-70221
8908,R-HSA-70221
10165,R-HSA-70263
1468,R-HSA-70263
2023,R-HSA-70263
2026,R-HSA-70263
2027,R-HSA-70263
219855,R-HSA-70263
2203,R-HSA-70263
226,R-HSA-70263
229,R-HSA-70263
230,R-HSA-70263
2542,R-HSA-70263
2597,R-HSA-70263
26330,R-HSA-70263
2805,R-HSA-70263
2806,R-HSA-70263
2821,R-HSA-70263
4190,R-HSA-70263
4191,R-HSA-70263
5091,R-HSA-70263
5105,R-HSA-70263
5106,R-HSA-70263
5223,R-HSA-70263
5224,R-HSA-70263
5230,R-HSA-70263
5232,R-HSA-70263
54020,R-HSA-70263
57818,R-HSA-70263
6576,R-HSA-70263
7167,R-HSA-70263
8402,R-HSA-70263
8604,R-HSA-70263
8789,R-HSA-70263
92579,R-HSA-70263
160287,R-HSA-70268
1737,R-HSA-70268
1738,R-HSA-70268
23539,R-HSA-70268
25874,R-HSA-70268
2739,R-HSA-70268
3029,R-HSA-70268
3939,R-HSA-70268
3945,R-HSA-70268
3948,R-HSA-70268
4199,R-HSA-70268
5160,R-HSA-70268
5161,R-HSA-70268
5162,R-HSA-70268
51660,R-HSA-70268
6566,R-HSA-70268
682,R-HSA-70268
7416,R-HSA-70268
8050,R-HSA-70268
9123,R-HSA-70268
92483,R-HSA-70268
132158,R-HSA-70350
216,R-HSA-70350
229,R-HSA-70350
26007,R-HSA-70350
3795,R-HSA-70350
2582,R-HSA-70370
2584,R-HSA-70370
2592,R-HSA-70370
283209,R-HSA-70370
55276,R-HSA-70370
10166,R-HSA-70635
1373,R-HSA-70635
162417,R-HSA-70635
383,R-HSA-70635
384,R-HSA-70635
435,R-HSA-70635
445,R-HSA-70635
5009,R-HSA-70635
57407,R-HSA-70635
83884,R-HSA-70635
5625,R-HSA-70688
58510,R-HSA-70688
8659,R-HSA-70688
10295,R-HSA-70895
11112,R-HSA-70895
152926,R-HSA-70895
1629,R-HSA-70895
1738,R-HSA-70895
26275,R-HSA-70895
27034,R-HSA-70895
3028,R-HSA-70895
36,R-HSA-70895
3712,R-HSA-70895
38,R-HSA-70895
4329,R-HSA-70895
549,R-HSA-70895
56922,R-HSA-70895
586,R-HSA-70895
587,R-HSA-70895
593,R-HSA-70895
594,R-HSA-70895
64087,R-HSA-70895
10841,R-HSA-70921
131669,R-HSA-70921
138199,R-HSA-70921
144193,R-HSA-70921
3034,R-HSA-70921
3067,R-HSA-70921
3176,R-HSA-70921
57571,R-HSA-70921
166785,R-HSA-71032
4594,R-HSA-71032
5095,R-HSA-71032
5096,R-HSA-71032
84693,R-HSA-71032
10157,R-HSA-71064
123688,R-HSA-71064
1428,R-HSA-71064
1738,R-HSA-71064
1743,R-HSA-71064
2639,R-HSA-71064
4967,R-HSA-71064
501,R-HSA-71064
51166,R-HSA-71064
51268,R-HSA-71064
85007,R-HSA-71064
89874,R-HSA-71064
120103,R-HSA-71240
125061,R-HSA-71240
130013,R-HSA-71240
169355,R-HSA-71240
23498,R-HSA-71240
3620,R-HSA-71240
51166,R-HSA-71240
56267,R-HSA-71240
6520,R-HSA-71240
6999,R-HSA-71240
8140,R-HSA-71240
8564,R-HSA-71240
883,R-HSA-71240
8942,R-HSA-71240
223,R-HSA-71262
55217,R-HSA-71262
6470,R-HSA-71262
8424,R-HSA-71262
1152,R-HSA-71288
1158,R-HSA-71288
1159,R-HSA-71288
1160,R-HSA-71288
2593,R-HSA-71288
2628,R-HSA-71288
548596,R-HSA-71288
6534,R-HSA-71288
6535,R-HSA-71288
6538,R-HSA-71288
6539,R-HSA-71288
22934,R-HSA-71336
23729,R-HSA-71336
2539,R-HSA-71336
25796,R-HSA-71336
51071,R-HSA-71336
5226,R-HSA-71336
55276,R-HSA-71336
6120,R-HSA-71336
64080,R-HSA-71336
6888,R-HSA-71336
7086,R-HSA-71336
729020,R-HSA-71336
124,R-HSA-71384
125,R-HSA-71384
126,R-HSA-71384
127,R-HSA-71384
128,R-HSA-71384
130,R-HSA-71384
131,R-HSA-71384
216,R-HSA-71384
217,R-HSA-71384
219,R-HSA-71384
55902,R-HSA-71384
84532,R-HSA-71384
10873,R-HSA-71403
1431,R-HSA-71403
1738,R-HSA-71403
1743,R-HSA-71403
2271,R-HSA-71403
23530,R-HSA-71403
3418,R-HSA-71403
3419,R-HSA-71403
3420,R-HSA-71403
3421,R-HSA-71403
4191,R-HSA-71403
4200,R-HSA-71403
4967,R-HSA-71403
50,R-HSA-71403
6389,R-HSA-71403
6390,R-HSA-71403
6391,R-HSA-71403
6392,R-HSA-71403
81889,R-HSA-71403
8801,R-HSA-71403
8802,R-HSA-71403
8803,R-HSA-71403
27068,R-HSA-71737
5464,R-HSA-71737
1022,R-HSA-72086
2068,R-HSA-72086
2071,R-HSA-72086
22916,R-HSA-72086
2962,R-HSA-72086
2963,R-HSA-72086
2965,R-HSA-72086
2966,R-HSA-72086
2967,R-HSA-72086
2968,R-HSA-72086
404672,R-HSA-72086
4331,R-HSA-72086
4686,R-HSA-72086
5430,R-HSA-72086
5431,R-HSA-72086
5432,R-HSA-72086
5433,R-HSA-72086
5434,R-HSA-72086
5435,R-HSA-72086
5436,R-HSA-72086
5437,R-HSA-72086
5438,R-HSA-72086
5439,R-HSA-72086
5440,R-HSA-72086
5441,R-HSA-72086
6829,R-HSA-72086
8731,R-HSA-72086
8732,R-HSA-72086
902,R-HSA-72086
10084,R-HSA-72163
10181,R-HSA-72163
10189,R-HSA-72163
10236,R-HSA-72163
10250,R-HSA-72163
10262,R-HSA-72163
10283,R-HSA-72163
10285,R-HSA-72163
10286,R-HSA-72163
10291,R-HSA-72163
10421,R-HSA-72163
10450,R-HSA-72163
10465,R-HSA-72163
10523,R-HSA-72163
10569,R-HSA-72163
10594,R-HSA-72163
10713,R-HSA-72163
10772,R-HSA-72163
10898,R-HSA-72163
10907,R-HSA-72163
10914,R-HSA-72163
10921,R-HSA-72163
10946,R-HSA-72163
10949,R-HSA-72163
10978,R-HSA-72163
10992,R-HSA-72163
11017,R-HSA-72163
11051,R-HSA-72163
11100,R-HSA-72163
11157,R-HSA-72163
11193,R-HSA-72163
11325,R-HSA-72163
11338,R-HSA-72163
1477,R-HSA-72163
1478,R-HSA-72163
1479,R-HSA-72163
1655,R-HSA-72163
1660,R-HSA-72163
1665,R-HSA-72163
1993,R-HSA-72163
1994,R-HSA-72163
199746,R-HSA-72163
220988,R-HSA-72163
22794,R-HSA-72163
22826,R-HSA-72163
22827,R-HSA-72163
22916,R-HSA-72163
22938,R-HSA-72163
23020,R-HSA-72163
23283,R-HSA-72163
23350,R-HSA-72163
23398,R-HSA-72163
23450,R-HSA-72163
23451,R-HSA-72163
23517,R-HSA-72163
23524,R-HSA-72163
23658,R-HSA-72163
24144,R-HSA-72163
24148,R-HSA-72163
2521,R-HSA-72163
25804,R-HSA-72163
25949,R-HSA-72163
26121,R-HSA-72163
27238,R-HSA-72163
27258,R-HSA-72163
27316,R-HSA-72163
27339,R-HSA-72163
285755,R-HSA-72163
2962,R-HSA-72163
2963,R-HSA-72163
29894,R-HSA-72163
3178,R-HSA-72163
3181,R-HSA-72163
3183,R-HSA-72163
3184,R-HSA-72163
3185,R-HSA-72163
3187,R-HSA-72163
3188,R-HSA-72163
3190,R-HSA-72163
3191,R-HSA-72163
3192,R-HSA-72163
3312,R-HSA-72163
4116,R-HSA-72163
4670,R-HSA-72163
4686,R-HSA-72163
4809,R-HSA-72163
4904,R-HSA-72163
5093,R-HSA-72163
5094,R-HSA-72163
51340,R-HSA-72163
51362,R-HSA-72163
51503,R-HSA-72163
51585,R-HSA-72163
51593,R-HSA-72163
51639,R-HSA-72163
51645,R-HSA-72163
51690,R-HSA-72163
51691,R-HSA-72163
51692,R-HSA-72163
51729,R-HSA-72163
5356,R-HSA-72163
53938,R-HSA-72163
53981,R-HSA-72163
5430,R-HSA-72163
5431,R-HSA-72163
5432,R-HSA-72163
5433,R-HSA-72163
5434,R-HSA-72163
5435,R-HSA-72163
5436,R-HSA-72163
5437,R-HSA-72163
5438,R-HSA-72163
5439,R-HSA-72163
5440,R-HSA-72163
5441,R-HSA-72163
54883,R-HSA-72163
55110,R-HSA-72163
55339,R-HSA-72163
5546,R-HSA-72163
55660,R-HSA-72163
55696,R-HSA-72163
55749,R-HSA-72163
56259,R-HSA-72163
56949,R-HSA-72163
5725,R-HSA-72163
57461,R-HSA-72163
57703,R-HSA-72163
57794,R-HSA-72163
57819,R-HSA-72163
6426,R-HSA-72163
6427,R-HSA-72163
6428,R-HSA-72163
6429,R-HSA-72163
6430,R-HSA-72163
6431,R-HSA-72163
6432,R-HSA-72163
6434,R-HSA-72163
65109,R-HSA-72163
6625,R-HSA-72163
6626,R-HSA-72163
6627,R-HSA-72163
6628,R-HSA-72163
6629,R-HSA-72163
6631,R-HSA-72163
6632,R-HSA-72163
6633,R-HSA-72163
6634,R-HSA-72163
6635,R-HSA-72163
6636,R-HSA-72163
6637,R-HSA-72163
6638,R-HSA-72163
6936,R-HSA-72163
7307,R-HSA-72163
7536,R-HSA-72163
79869,R-HSA-72163
8106,R-HSA-72163
81608,R-HSA-72163
8175,R-HSA-72163
8189,R-HSA-72163
83443,R-HSA-72163
8449,R-HSA-72163
84844,R-HSA-72163
84950,R-HSA-72163
84991,R-HSA-72163
85313,R-HSA-72163
8683,R-HSA-72163
8896,R-HSA-72163
9092,R-HSA-72163
9128,R-HSA-72163
9129,R-HSA-72163
9295,R-HSA-72163
9343,R-HSA-72163
9410,R-HSA-72163
9416,R-HSA-72163
9716,R-HSA-72163
9775,R-HSA-72163
9785,R-HSA-72163
9879,R-HSA-72163
988,R-HSA-72163
9939,R-HSA-72163
10081,R-HSA-72165
10262,R-HSA-72165
10594,R-HSA-72165
10907,R-HSA-72165
10992,R-HSA-72165
11066,R-HSA-72165
11325,R-HSA-72165
154007,R-HSA-72165
22916,R-HSA-72165
23020,R-HSA-72165
23450,R-HSA-72165
23451,R-HSA-72165
24148,R-HSA-72165
2962,R-HSA-72165
2963,R-HSA-72165
4686,R-HSA-72165
4809,R-HSA-72165
4904,R-HSA-72165
51639,R-HSA-72165
5430,R-HSA-72165
5431,R-HSA-72165
5432,R-HSA-72165
5433,R-HSA-72165
5434,R-HSA-72165
5435,R-HSA-72165
5436,R-HSA-72165
5437,R-HSA-72165
5438,R-HSA-72165
5439,R-HSA-72165
5440,R-HSA-72165
5441,R-HSA-72165
55599,R-HSA-72165
55954,R-HSA-72165
57819,R-HSA-72165
6426,R-HSA-72165
6427,R-HSA-72165
6431,R-HSA-72165
6432,R-HSA-72165
6628,R-HSA-72165
6632,R-HSA-72165
6633,R-HSA-72165
6634,R-HSA-72165
6635,R-HSA-72165
6636,R-HSA-72165
6637,R-HSA-72165
79622,R-HSA-72165
8233,R-HSA-72165
83443,R-HSA-72165
85437,R-HSA-72165
9343,R-HSA-72165
9410,R-HSA-72165
9416,R-HSA-72165
10189,R-HSA-72187
10212,R-HSA-72187
10250,R-HSA-72187
10569,R-HSA-72187
10898,R-HSA-72187
10914,R-HSA-72187
10921,R-HSA-72187
10978,R-HSA-72187
11051,R-HSA-72187
11338,R-HSA-72187
1477,R-HSA-72187
1478,R-HSA-72187
1479,R-HSA-72187
199746,R-HSA-72187
22794,R-HSA-72187
22916,R-HSA-72187
23283,R-HSA-72187
26097,R-HSA-72187
29894,R-HSA-72187
4116,R-HSA-72187
4686,R-HSA-72187
51213,R-HSA-72187
51362,R-HSA-72187
51585,R-HSA-72187
51692,R-HSA-72187
53981,R-HSA-72187
55110,R-HSA-72187
55339,R-HSA-72187
57187,R-HSA-72187
6426,R-HSA-72187
6427,R-HSA-72187
6428,R-HSA-72187
6429,R-HSA-72187
6430,R-HSA-72187
6431,R-HSA-72187
6432,R-HSA-72187
65109,R-HSA-72187
7307,R-HSA-72187
7919,R-HSA-72187
79228,R-HSA-72187
79869,R-HSA-72187
80145,R-HSA-72187
8106,R-HSA-72187
81608,R-HSA-72187
8189,R-HSA-72187
84248,R-HSA-72187
84271,R-HSA-72187
84321,R-HSA-72187
84324,R-HSA-72187
8563,R-HSA-72187
8683,R-HSA-72187
9295,R-HSA-72187
9775,R-HSA-72187
9785,R-HSA-72187
9877,R-HSA-72187
9939,R-HSA-72187
9984,R-HSA-72187
10930,R-HSA-72200
164668,R-HSA-72200
200315,R-HSA-72200
27350,R-HSA-72200
29974,R-HSA-72200
339,R-HSA-72200
403314,R-HSA-72200
9582,R-HSA-72200
10236,R-HSA-72203
10949,R-HSA-72203
220988,R-HSA-72203
22916,R-HSA-72203
27316,R-HSA-72203
2962,R-HSA-72203
2963,R-HSA-72203
3178,R-HSA-72203
3181,R-HSA-72203
3183,R-HSA-72203
3184,R-HSA-72203
3185,R-HSA-72203
3187,R-HSA-72203
3188,R-HSA-72203
3190,R-HSA-72203
3191,R-HSA-72203
3192,R-HSA-72203
4670,R-HSA-72203
4686,R-HSA-72203
5093,R-HSA-72203
5094,R-HSA-72203
5430,R-HSA-72203
5431,R-HSA-72203
5432,R-HSA-72203
5433,R-HSA-72203
5434,R-HSA-72203
5435,R-HSA-72203
5436,R-HSA-72203
5437,R-HSA-72203
5438,R-HSA-72203
5439,R-HSA-72203
5440,R-HSA-72203
5441,R-HSA-72203
56339,R-HSA-72203
5725,R-HSA-72203
57721,R-HSA-72203
9589,R-HSA-72203
10480,R-HSA-72649
1356,R-HSA-72649
140032,R-HSA-72649
1964,R-HSA-72649
1965,R-HSA-72649
1968,R-HSA-72649
1973,R-HSA-72649
1974,R-HSA-72649
1975,R-HSA-72649
1977,R-HSA-72649
1981,R-HSA-72649
2197,R-HSA-72649
26986,R-HSA-72649
27335,R-HSA-72649
3646,R-HSA-72649
3921,R-HSA-72649
51065,R-HSA-72649
51386,R-HSA-72649
6187,R-HSA-72649
6188,R-HSA-72649
6189,R-HSA-72649
6191,R-HSA-72649
6192,R-HSA-72649
6193,R-HSA-72649
6194,R-HSA-72649
6201,R-HSA-72649
6202,R-HSA-72649
6203,R-HSA-72649
6204,R-HSA-72649
6205,R-HSA-72649
6206,R-HSA-72649
6207,R-HSA-72649
6208,R-HSA-72649
6209,R-HSA-72649
6210,R-HSA-72649
6217,R-HSA-72649
6218,R-HSA-72649
6222,R-HSA-72649
6223,R-HSA-72649
6224,R-HSA-72649
6227,R-HSA-72649
6228,R-HSA-72649
6229,R-HSA-72649
6230,R-HSA-72649
6231,R-HSA-72649
6232,R-HSA-72649
6233,R-HSA-72649
6234,R-HSA-72649
6235,R-HSA-72649
7458,R-HSA-72649
8661,R-HSA-72649
8662,R-HSA-72649
8663,R-HSA-72649
8664,R-HSA-72649
8665,R-HSA-72649
8666,R-HSA-72649
8667,R-HSA-72649
8668,R-HSA-72649
8669,R-HSA-72649
8894,R-HSA-72649
1973,R-HSA-72662
1974,R-HSA-72662
1975,R-HSA-72662
1977,R-HSA-72662
1978,R-HSA-72662
1981,R-HSA-72662
7458,R-HSA-72662
10480,R-HSA-72689
11224,R-HSA-72689
116832,R-HSA-72689
140032,R-HSA-72689
140801,R-HSA-72689
1964,R-HSA-72689
200916,R-HSA-72689
2197,R-HSA-72689
23521,R-HSA-72689
25873,R-HSA-72689
27335,R-HSA-72689
3646,R-HSA-72689
3921,R-HSA-72689
4736,R-HSA-72689
51065,R-HSA-72689
51121,R-HSA-72689
51386,R-HSA-72689
6122,R-HSA-72689
6123,R-HSA-72689
6124,R-HSA-72689
6125,R-HSA-72689
6128,R-HSA-72689
6129,R-HSA-72689
6130,R-HSA-72689
6132,R-HSA-72689
6133,R-HSA-72689
6134,R-HSA-72689
6135,R-HSA-72689
6136,R-HSA-72689
6137,R-HSA-72689
6138,R-HSA-72689
6139,R-HSA-72689
6141,R-HSA-72689
6142,R-HSA-72689
6143,R-HSA-72689
6144,R-HSA-72689
6146,R-HSA-72689
6147,R-HSA-72689
6152,R-HSA-72689
6154,R-HSA-72689
6155,R-HSA-72689
6156,R-HSA-72689
6157,R-HSA-72689
6158,R-HSA-72689
6159,R-HSA-72689
6160,R-HSA-72689
6161,R-HSA-72689
6164,R-HSA-72689
6165,R-HSA-72689
6166,R-HSA-72689
6167,R-HSA-72689
6168,R-HSA-72689
6169,R-HSA-72689
6170,R-HSA-72689
6171,R-HSA-72689
6173,R-HSA-72689
6175,R-HSA-72689
6176,R-HSA-72689
6181,R-HSA-72689
6187,R-HSA-72689
6188,R-HSA-72689
6189,R-HSA-72689
6191,R-HSA-72689
6192,R-HSA-72689
6193,R-HSA-72689
6194,R-HSA-72689
6201,R-HSA-72689
6202,R-HSA-72689
6203,R-HSA-72689
6204,R-HSA-72689
6205,R-HSA-72689
6206,R-HSA-72689
6207,R-HSA-72689
6208,R-HSA-72689
6209,R-HSA-72689
6210,R-HSA-72689
6217,R-HSA-72689
6218,R-HSA-72689
6222,R-HSA-72689
6223,R-HSA-72689
6224,R-HSA-72689
6227,R-HSA-72689
6228,R-HSA-72689
6229,R-HSA-72689
6230,R-HSA-72689
6231,R-HSA-72689
6232,R-HSA-72689
6233,R-HSA-72689
6234,R-HSA-72689
6235,R-HSA-72689
7311,R-HSA-72689
8661,R-HSA-72689
8662,R-HSA-72689
8663,R-HSA-72689
8664,R-HSA-72689
8665,R-HSA-72689
8666,R-HSA-72689
8667,R-HSA-72689
8668,R-HSA-72689
8669,R-HSA-72689
9045,R-HSA-72689
9349,R-HSA-72689
10480,R-HSA-72695
140032,R-HSA-72695
1964,R-HSA-72695
1965,R-HSA-72695
1968,R-HSA-72695
2197,R-HSA-72695
27335,R-HSA-72695
3646,R-HSA-72695
3921,R-HSA-72695
51065,R-HSA-72695
51386,R-HSA-72695
6187,R-HSA-72695
6188,R-HSA-72695
6189,R-HSA-72695
6191,R-HSA-72695
6192,R-HSA-72695
6193,R-HSA-72695
6194,R-HSA-72695
6201,R-HSA-72695
6202,R-HSA-72695
6203,R-HSA-72695
6204,R-HSA-72695
6205,R-HSA-72695
6206,R-HSA-72695
6207,R-HSA-72695
6208,R-HSA-72695
6209,R-HSA-72695
6210,R-HSA-72695
6217,R-HSA-72695
6218,R-HSA-72695
6222,R-HSA-72695
6223,R-HSA-72695
6224,R-HSA-72695
6227,R-HSA-72695
6228,R-HSA-72695
6229,R-HSA-72695
6230,R-HSA-72695
6231,R-HSA-72695
6232,R-HSA-72695
6233,R-HSA-72695
6234,R-HSA-72695
6235,R-HSA-72695
8661,R-HSA-72695
8662,R-HSA-72695
8663,R-HSA-72695
8664,R-HSA-72695
8665,R-HSA-72695
8666,R-HSA-72695
8667,R-HSA-72695
8668,R-HSA-72695
8669,R-HSA-72695
8894,R-HSA-72695
10480,R-HSA-72702
140032,R-HSA-72702
1964,R-HSA-72702
1965,R-HSA-72702
1968,R-HSA-72702
1973,R-HSA-72702
1974,R-HSA-72702
1975,R-HSA-72702
1977,R-HSA-72702
1981,R-HSA-72702
1983,R-HSA-72702
2197,R-HSA-72702
27335,R-HSA-72702
3646,R-HSA-72702
3921,R-HSA-72702
51065,R-HSA-72702
51386,R-HSA-72702
6187,R-HSA-72702
6188,R-HSA-72702
6189,R-HSA-72702
6191,R-HSA-72702
6192,R-HSA-72702
6193,R-HSA-72702
6194,R-HSA-72702
6201,R-HSA-72702
6202,R-HSA-72702
6203,R-HSA-72702
6204,R-HSA-72702
6205,R-HSA-72702
6206,R-HSA-72702
6207,R-HSA-72702
6208,R-HSA-72702
6209,R-HSA-72702
6210,R-HSA-72702
6217,R-HSA-72702
6218,R-HSA-72702
6222,R-HSA-72702
6223,R-HSA-72702
6224,R-HSA-72702
6227,R-HSA-72702
6228,R-HSA-72702
6229,R-HSA-72702
6230,R-HSA-72702
6231,R-HSA-72702
6232,R-HSA-72702
6233,R-HSA-72702
6234,R-HSA-72702
6235,R-HSA-72702
7458,R-HSA-72702
8661,R-HSA-72702
8662,R-HSA-72702
8663,R-HSA-72702
8664,R-HSA-72702
8665,R-HSA-72702
8666,R-HSA-72702
8667,R-HSA-72702
8668,R-HSA-72702
8669,R-HSA-72702
8894,R-HSA-72702
10480,R-HSA-72706
11224,R-HSA-72706
116832,R-HSA-72706
140032,R-HSA-72706
140801,R-HSA-72706
1964,R-HSA-72706
1965,R-HSA-72706
1968,R-HSA-72706
1973,R-HSA-72706
1974,R-HSA-72706
1975,R-HSA-72706
1977,R-HSA-72706
1981,R-HSA-72706
1983,R-HSA-72706
200916,R-HSA-72706
2197,R-HSA-72706
23521,R-HSA-72706
25873,R-HSA-72706
27335,R-HSA-72706
3646,R-HSA-72706
3921,R-HSA-72706
4736,R-HSA-72706
51065,R-HSA-72706
51121,R-HSA-72706
51386,R-HSA-72706
6122,R-HSA-72706
6123,R-HSA-72706
6124,R-HSA-72706
6125,R-HSA-72706
6128,R-HSA-72706
6129,R-HSA-72706
6130,R-HSA-72706
6132,R-HSA-72706
6133,R-HSA-72706
6134,R-HSA-72706
6135,R-HSA-72706
6136,R-HSA-72706
6137,R-HSA-72706
6138,R-HSA-72706
6139,R-HSA-72706
6141,R-HSA-72706
6142,R-HSA-72706
6143,R-HSA-72706
6144,R-HSA-72706
6146,R-HSA-72706
6147,R-HSA-72706
6152,R-HSA-72706
6154,R-HSA-72706
6155,R-HSA-72706
6156,R-HSA-72706
6157,R-HSA-72706
6158,R-HSA-72706
6159,R-HSA-72706
6160,R-HSA-72706
6161,R-HSA-72706
6164,R-HSA-72706
6165,R-HSA-72706
6166,R-HSA-72706
6167,R-HSA-72706
6168,R-HSA-72706
6169,R-HSA-72706
6170,R-HSA-72706
6171,R-HSA-72706
6173,R-HSA-72706
6175,R-HSA-72706
6176,R-HSA-72706
6181,R-HSA-72706
6187,R-HSA-72706
6188,R-HSA-72706
6189,R-HSA-72706
6191,R-HSA-72706
6192,R-HSA-72706
6193,R-HSA-72706
6194,R-HSA-72706
6201,R-HSA-72706
6202,R-HSA-72706
6203,R-HSA-72706
6204,R-HSA-72706
6205,R-HSA-72706
6206,R-HSA-72706
6207,R-HSA-72706
6208,R-HSA-72706
6209,R-HSA-72706
6210,R-HSA-72706
6217,R-HSA-72706
6218,R-HSA-72706
6222,R-HSA-72706
6223,R-HSA-72706
6224,R-HSA-72706
6227,R-HSA-72706
6228,R-HSA-72706
6229,R-HSA-72706
6230,R-HSA-72706
6231,R-HSA-72706
6232,R-HSA-72706
6233,R-HSA-72706
6234,R-HSA-72706
6235,R-HSA-72706
7311,R-HSA-72706
7458,R-HSA-72706
8661,R-HSA-72706
8662,R-HSA-72706
8663,R-HSA-72706
8664,R-HSA-72706
8665,R-HSA-72706
8666,R-HSA-72706
8667,R-HSA-72706
8668,R-HSA-72706
8669,R-HSA-72706
8894,R-HSA-72706
9045,R-HSA-72706
9349,R-HSA-72706
9669,R-HSA-72706
1965,R-HSA-72731
1967,R-HSA-72731
1968,R-HSA-72731
8890,R-HSA-72731
8891,R-HSA-72731
8892,R-HSA-72731
8893,R-HSA-72731
8894,R-HSA-72731
11224,R-HSA-72764
116832,R-HSA-72764
140032,R-HSA-72764
140801,R-HSA-72764
200916,R-HSA-72764
2107,R-HSA-72764
2197,R-HSA-72764
23521,R-HSA-72764
23708,R-HSA-72764
25873,R-HSA-72764
29104,R-HSA-72764
2935,R-HSA-72764
327,R-HSA-72764
3921,R-HSA-72764
4736,R-HSA-72764
51065,R-HSA-72764
51121,R-HSA-72764
51504,R-HSA-72764
6122,R-HSA-72764
6123,R-HSA-72764
6124,R-HSA-72764
6125,R-HSA-72764
6128,R-HSA-72764
6129,R-HSA-72764
6130,R-HSA-72764
6132,R-HSA-72764
6133,R-HSA-72764
6134,R-HSA-72764
6135,R-HSA-72764
6136,R-HSA-72764
6137,R-HSA-72764
6138,R-HSA-72764
6139,R-HSA-72764
6141,R-HSA-72764
6142,R-HSA-72764
6143,R-HSA-72764
6144,R-HSA-72764
6146,R-HSA-72764
6147,R-HSA-72764
6152,R-HSA-72764
6154,R-HSA-72764
6155,R-HSA-72764
6156,R-HSA-72764
6157,R-HSA-72764
6158,R-HSA-72764
6159,R-HSA-72764
6160,R-HSA-72764
6161,R-HSA-72764
6164,R-HSA-72764
6165,R-HSA-72764
6166,R-HSA-72764
6167,R-HSA-72764
6168,R-HSA-72764
6169,R-HSA-72764
6170,R-HSA-72764
6171,R-HSA-72764
6173,R-HSA-72764
6175,R-HSA-72764
6176,R-HSA-72764
6181,R-HSA-72764
6187,R-HSA-72764
6188,R-HSA-72764
6189,R-HSA-72764
6191,R-HSA-72764
6192,R-HSA-72764
6193,R-HSA-72764
6194,R-HSA-72764
6201,R-HSA-72764
6202,R-HSA-72764
6203,R-HSA-72764
6204,R-HSA-72764
6205,R-HSA-72764
6206,R-HSA-72764
6207,R-HSA-72764
6208,R-HSA-72764
6209,R-HSA-72764
6210,R-HSA-72764
6217,R-HSA-72764
6218,R-HSA-72764
6222,R-HSA-72764
6223,R-HSA-72764
6224,R-HSA-72764
6227,R-HSA-72764
6228,R-HSA-72764
6229,R-HSA-72764
6230,R-HSA-72764
6231,R-HSA-72764
6232,R-HSA-72764
6233,R-HSA-72764
6234,R-HSA-72764
6235,R-HSA-72764
7311,R-HSA-72764
9045,R-HSA-72764
9349,R-HSA-72764
10559,R-HSA-727802
11046,R-HSA-727802
23169,R-HSA-727802
23443,R-HSA-727802
347734,R-HSA-727802
51000,R-HSA-727802
55343,R-HSA-727802
7355,R-HSA-727802
84912,R-HSA-727802
151531,R-HSA-73614
1633,R-HSA-73614
1890,R-HSA-73614
54963,R-HSA-73614
7083,R-HSA-73614
7084,R-HSA-73614
7371,R-HSA-73614
7378,R-HSA-73614
8226,R-HSA-73614
83549,R-HSA-73614
978,R-HSA-73614
151531,R-HSA-73621
1806,R-HSA-73621
1807,R-HSA-73621
